zip_Code,County,City,State
99641,Bethel,Nunapitchuk,Alaska
99643,Kodiak Island,Old Harbor,Alaska
99644,Kodiak Island,Ouzinkie,Alaska
99645,Matanuska-Susitna,Palmer,Alaska
99647,Lake and Peninsula,Pedro Bay,Alaska
99648,Lake and Peninsula,Perryville,Alaska
99649,Lake and Peninsula,Pilot Point,Alaska
99650,Wade Hampton,Pilot Station,Alaska
99651,Bethel,Platinum,Alaska
99652,Matanuska-Susitna,Big Lake,Alaska
99653,Lake and Peninsula,Port Alsworth,Alaska
99654,Matanuska-Susitna,Wasilla,Alaska
99655,Bethel,Quinhagak,Alaska
99656,Bethel,Red Devil,Alaska
99657,Wade Hampton,Russian Mission,Alaska
99658,Wade Hampton,Saint Marys,Alaska
99659,Nome,Saint Michael,Alaska
99660,Aleutians West,Saint Paul Island,Alaska
99661,Aleutians East,Sand Point,Alaska
99662,Wade Hampton,Scammon Bay,Alaska
99663,Kenai Peninsula,Seldovia,Alaska
99664,Kenai Peninsula,Seward,Alaska
99665,Yukon-Koyukuk,Shageluk,Alaska
99666,Wade Hampton,Nunam Iqua,Alaska
99667,Matanuska-Susitna,Skwentna,Alaska
99668,Bethel,Sleetmute,Alaska
99669,Kenai Peninsula,Soldotna,Alaska
99670,Bristol Bay,South Naknek,Alaska
99671,Nome,Stebbins,Alaska
99672,Kenai Peninsula,Sterling,Alaska
99674,Matanuska-Susitna,Sutton,Alaska
99676,Matanuska-Susitna,Talkeetna,Alaska
99677,Valdez-Cordova,Tatitlek,Alaska
99678,Dillingham,Togiak,Alaska
99679,Bethel,Tuluksak,Alaska
99680,Bethel,Tuntutuliak,Alaska
99681,Bethel,Tununak,Alaska
99682,Kenai Peninsula,Tyonek,Alaska
99683,Matanuska-Susitna,Trapper Creek,Alaska
99684,Nome,Unalakleet,Alaska
99685,Aleutians West,Unalaska,Alaska
99686,Valdez-Cordova,Valdez,Alaska
99688,Matanuska-Susitna,Willow,Alaska
99689,Yakutat,Yakutat,Alaska
99690,Bethel,Nightmute,Alaska
99691,Yukon-Koyukuk,Nikolai,Alaska
99692,Aleutians West,Dutch Harbor,Alaska
99693,Valdez-Cordova,Whittier,Alaska
99694,Matanuska-Susitna,Houston,Alaska
99695,Lake and Peninsula,Anchorage,Alaska
99701,Fairbanks North Star,Fairbanks,Alaska
99702,Fairbanks North Star,Eielson Afb,Alaska
99703,Fairbanks North Star,Fort Wainwright,Alaska
99704,Denali,Clear,Alaska
99705,Fairbanks North Star,North Pole,Alaska
99706,Southeast Fairbanks,Fairbanks,Alaska
99709,Fairbanks North Star,Fairbanks,Alaska
99712,Fairbanks North Star,Fairbanks,Alaska
99714,Fairbanks North Star,Salcha,Alaska
99720,Yukon-Koyukuk,Allakaket,Alaska
99721,North Slope,Anaktuvuk Pass,Alaska
99722,Yukon-Koyukuk,Arctic Village,Alaska
99723,North Slope,Barrow,Alaska
99724,Yukon-Koyukuk,Beaver,Alaska
99726,Yukon-Koyukuk,Bettles Field,Alaska
99727,Northwest Arctic,Buckland,Alaska
99729,Denali,Cantwell,Alaska
99730,Yukon-Koyukuk,Central,Alaska
99732,Southeast Fairbanks,Chicken,Alaska
99733,Yukon-Koyukuk,Circle,Alaska
99734,North Slope,Prudhoe Bay,Alaska
99736,Northwest Arctic,Deering,Alaska
99737,Southeast Fairbanks,Delta Junction,Alaska
99738,Southeast Fairbanks,Eagle,Alaska
99739,Nome,Elim,Alaska
99740,Yukon-Koyukuk,Fort Yukon,Alaska
99741,Yukon-Koyukuk,Galena,Alaska
99742,Nome,Gambell,Alaska
99743,Denali,Healy,Alaska
99744,Denali,Anderson,Alaska
99745,Yukon-Koyukuk,Hughes,Alaska
99746,Yukon-Koyukuk,Huslia,Alaska
99747,North Slope,Kaktovik,Alaska
99748,Yukon-Koyukuk,Kaltag,Alaska
99749,Northwest Arctic,Kiana,Alaska
99750,Northwest Arctic,Kivalina,Alaska
99751,Northwest Arctic,Kobuk,Alaska
99752,Northwest Arctic,Kotzebue,Alaska
99753,Nome,Koyuk,Alaska
99754,Yukon-Koyukuk,Koyukuk,Alaska
99755,Denali,Denali National Park,Alaska
99756,Yukon-Koyukuk,Manley Hot Springs,Alaska
99757,Yukon-Koyukuk,Lake Minchumina,Alaska
99758,Yukon-Koyukuk,Minto,Alaska
99759,North Slope,Point Lay,Alaska
99760,Denali,Nenana,Alaska
99761,Northwest Arctic,Noatak,Alaska
99762,Nome,Nome,Alaska
99763,Northwest Arctic,Noorvik,Alaska
99764,Southeast Fairbanks,Northway,Alaska
99765,Yukon-Koyukuk,Nulato,Alaska
99766,North Slope,Point Hope,Alaska
99767,Yukon-Koyukuk,Rampart,Alaska
99768,Yukon-Koyukuk,Ruby,Alaska
99769,Nome,Savoonga,Alaska
99770,Northwest Arctic,Selawik,Alaska
99771,Nome,Shaktoolik,Alaska
99772,Nome,Shishmaref,Alaska
99773,Northwest Arctic,Shungnak,Alaska
99774,Yukon-Koyukuk,Stevens Village,Alaska
99775,Fairbanks North Star,Fairbanks,Alaska
99776,Southeast Fairbanks,Tanacross,Alaska
99777,Yukon-Koyukuk,Tanana,Alaska
99778,Nome,Teller,Alaska
99780,Southeast Fairbanks,Tok,Alaska
99781,Yukon-Koyukuk,Venetie,Alaska
99782,North Slope,Wainwright,Alaska
99783,Nome,Wales,Alaska
99784,Nome,White Mountain,Alaska
99785,Nome,Brevig Mission,Alaska
99786,Northwest Arctic,Ambler,Alaska
99788,Yukon-Koyukuk,Chalkyitsik,Alaska
99789,North Slope,Nuiqsut,Alaska
99790,Yukon-Koyukuk,Fairbanks,Alaska
99791,North Slope,Atqasuk,Alaska
99801,Juneau,Juneau,Alaska
99820,Hoonah-Angoon,Angoon,Alaska
99824,Juneau,Douglas,Alaska
99825,Hoonah-Angoon,Elfin Cove,Alaska
99826,Hoonah-Angoon,Gustavus,Alaska
99827,Haines,Haines,Alaska
99829,Hoonah-Angoon,Hoonah,Alaska
99830,Petersburg,Kake,Alaska
99832,Hoonah-Angoon,Pelican,Alaska
99833,Petersburg,Petersburg,Alaska
99835,Sitka,Sitka,Alaska
99836,Petersburg,Port Alexander,Alaska
99840,Skagway,Skagway,Alaska
99841,Hoonah-Angoon,Tenakee Springs,Alaska
99901,Ketchikan Gateway,Ketchikan,Alaska
99903,Wrangell,Meyers Chuck,Alaska
99918,Prince of Wales-Hyder,Coffman Cove,Alaska
99919,Prince of Wales-Hyder,Thorne Bay,Alaska
99921,Prince of Wales-Hyder,Craig,Alaska
99922,Prince of Wales-Hyder,Hydaburg,Alaska
99923,Prince of Wales-Hyder,Hyder,Alaska
99925,Prince of Wales-Hyder,Klawock,Alaska
99926,Prince of Wales-Hyder,Metlakatla,Alaska
99927,Prince of Wales-Hyder,Point Baker,Alaska
99929,Wrangell,Wrangell,Alaska
85003,Maricopa,Phoenix,Arizona
85004,Maricopa,Phoenix,Arizona
85006,Maricopa,Phoenix,Arizona
85007,Maricopa,Phoenix,Arizona
85008,Maricopa,Phoenix,Arizona
85009,Maricopa,Phoenix,Arizona
85012,Maricopa,Phoenix,Arizona
85013,Maricopa,Phoenix,Arizona
85014,Maricopa,Phoenix,Arizona
85015,Maricopa,Phoenix,Arizona
85016,Maricopa,Phoenix,Arizona
85017,Maricopa,Phoenix,Arizona
85018,Maricopa,Phoenix,Arizona
85019,Maricopa,Phoenix,Arizona
85020,Maricopa,Phoenix,Arizona
85021,Maricopa,Phoenix,Arizona
85022,Maricopa,Phoenix,Arizona
85023,Maricopa,Phoenix,Arizona
85024,Maricopa,Phoenix,Arizona
85027,Maricopa,Phoenix,Arizona
85028,Maricopa,Phoenix,Arizona
85029,Maricopa,Phoenix,Arizona
85031,Maricopa,Phoenix,Arizona
85032,Maricopa,Phoenix,Arizona
85033,Maricopa,Phoenix,Arizona
85034,Maricopa,Phoenix,Arizona
85035,Maricopa,Phoenix,Arizona
85037,Maricopa,Phoenix,Arizona
85040,Maricopa,Phoenix,Arizona
85041,Maricopa,Phoenix,Arizona
85042,Maricopa,Phoenix,Arizona
85043,Maricopa,Phoenix,Arizona
85044,Maricopa,Phoenix,Arizona
85045,Maricopa,Phoenix,Arizona
85048,Maricopa,Phoenix,Arizona
85050,Maricopa,Phoenix,Arizona
85051,Maricopa,Phoenix,Arizona
85053,Maricopa,Phoenix,Arizona
85054,Maricopa,Phoenix,Arizona
85083,Maricopa,Phoenix,Arizona
85085,Maricopa,Phoenix,Arizona
85086,Maricopa,Phoenix,Arizona
85087,Maricopa,New River,Arizona
85118,Pinal,Gold Canyon,Arizona
85119,Pinal,Apache Junction,Arizona
85120,Pinal,Apache Junction,Arizona
85121,Pinal,Bapchule,Arizona
85122,Pinal,Casa Grande,Arizona
85123,Pinal,Arizona City,Arizona
85128,Pinal,Coolidge,Arizona
85131,Pinal,Eloy,Arizona
85132,Pinal,Florence,Arizona
85135,Gila,Hayden,Arizona
85137,Pinal,Kearny,Arizona
85138,Pinal,Maricopa,Arizona
85139,Pinal,Maricopa,Arizona
85140,Pinal,San Tan Valley,Arizona
85141,Pinal,Picacho,Arizona
85142,Maricopa,Queen Creek,Arizona
85143,Pinal,San Tan Valley,Arizona
85145,Pinal,Red Rock,Arizona
85147,Pinal,Sacaton,Arizona
85172,Pinal,Stanfield,Arizona
85173,Pinal,Superior,Arizona
85192,Pinal,Winkelman,Arizona
85193,Pinal,Casa Grande,Arizona
85194,Pinal,Casa Grande,Arizona
85201,Maricopa,Mesa,Arizona
85202,Maricopa,Mesa,Arizona
85203,Maricopa,Mesa,Arizona
85204,Maricopa,Mesa,Arizona
85205,Maricopa,Mesa,Arizona
85206,Maricopa,Mesa,Arizona
85207,Maricopa,Mesa,Arizona
85208,Maricopa,Mesa,Arizona
85209,Maricopa,Mesa,Arizona
85210,Maricopa,Mesa,Arizona
85212,Maricopa,Mesa,Arizona
85213,Maricopa,Mesa,Arizona
85215,Maricopa,Mesa,Arizona
85224,Maricopa,Chandler,Arizona
85225,Maricopa,Chandler,Arizona
85226,Maricopa,Chandler,Arizona
85233,Maricopa,Gilbert,Arizona
85234,Maricopa,Gilbert,Arizona
85248,Maricopa,Chandler,Arizona
85249,Maricopa,Chandler,Arizona
85250,Maricopa,Scottsdale,Arizona
85251,Maricopa,Scottsdale,Arizona
85253,Maricopa,Paradise Valley,Arizona
85254,Maricopa,Scottsdale,Arizona
85255,Maricopa,Scottsdale,Arizona
85256,Maricopa,Scottsdale,Arizona
85257,Maricopa,Scottsdale,Arizona
85258,Maricopa,Scottsdale,Arizona
85259,Maricopa,Scottsdale,Arizona
85260,Maricopa,Scottsdale,Arizona
85262,Maricopa,Scottsdale,Arizona
85263,Maricopa,Rio Verde,Arizona
85264,Maricopa,Fort Mcdowell,Arizona
85266,Maricopa,Scottsdale,Arizona
85268,Maricopa,Fountain Hills,Arizona
85281,Maricopa,Tempe,Arizona
85282,Maricopa,Tempe,Arizona
85283,Maricopa,Tempe,Arizona
85284,Maricopa,Tempe,Arizona
85286,Maricopa,Chandler,Arizona
85295,Maricopa,Gilbert,Arizona
85296,Maricopa,Gilbert,Arizona
85297,Maricopa,Gilbert,Arizona
85298,Maricopa,Gilbert,Arizona
85301,Maricopa,Glendale,Arizona
85302,Maricopa,Glendale,Arizona
85303,Maricopa,Glendale,Arizona
85304,Maricopa,Glendale,Arizona
85305,Maricopa,Glendale,Arizona
85306,Maricopa,Glendale,Arizona
85307,Maricopa,Glendale,Arizona
85308,Maricopa,Glendale,Arizona
85309,Maricopa,Luke Air Force Base,Arizona
85310,Maricopa,Glendale,Arizona
85320,Maricopa,Aguila,Arizona
85321,Pima,Ajo,Arizona
85322,Maricopa,Arlington,Arizona
85323,Maricopa,Avondale,Arizona
85324,Yavapai,Black Canyon City,Arizona
85325,La Paz,Bouse,Arizona
85326,Maricopa,Buckeye,Arizona
85328,La Paz,Cibola,Arizona
85331,Maricopa,Cave Creek,Arizona
85332,Yavapai,Congress,Arizona
85333,Yuma,Dateland,Arizona
85334,La Paz,Ehrenberg,Arizona
85335,Maricopa,El Mirage,Arizona
85336,Yuma,Gadsden,Arizona
85337,Maricopa,Gila Bend,Arizona
85338,Maricopa,Goodyear,Arizona
85339,Maricopa,Laveen,Arizona
85340,Maricopa,Litchfield Park,Arizona
85341,Pima,Lukeville,Arizona
85342,Maricopa,Morristown,Arizona
85343,Maricopa,Palo Verde,Arizona
85344,La Paz,Parker,Arizona
85345,Maricopa,Peoria,Arizona
85346,La Paz,Quartzsite,Arizona
85347,Yuma,Roll,Arizona
85348,La Paz,Salome,Arizona
85349,Yuma,San Luis,Arizona
85350,Yuma,Somerton,Arizona
85351,Maricopa,Sun City,Arizona
85352,Yuma,Tacna,Arizona
85353,Maricopa,Tolleson,Arizona
85354,Maricopa,Tonopah,Arizona
85355,Maricopa,Waddell,Arizona
85356,Yuma,Wellton,Arizona
85357,La Paz,Wenden,Arizona
85360,Mohave,Wikieup,Arizona
85361,Maricopa,Wittmann,Arizona
85362,Yavapai,Yarnell,Arizona
85363,Maricopa,Youngtown,Arizona
85364,Yuma,Yuma,Arizona
85365,Yuma,Yuma,Arizona
85367,Yuma,Yuma,Arizona
85371,La Paz,Poston,Arizona
85373,Maricopa,Sun City,Arizona
85374,Maricopa,Surprise,Arizona
85375,Maricopa,Sun City West,Arizona
85377,Maricopa,Carefree,Arizona
85379,Maricopa,Surprise,Arizona
85381,Maricopa,Peoria,Arizona
85382,Maricopa,Peoria,Arizona
85383,Maricopa,Peoria,Arizona
85387,Maricopa,Surprise,Arizona
85388,Maricopa,Surprise,Arizona
85390,Maricopa,Wickenburg,Arizona
85392,Maricopa,Avondale,Arizona
85395,Maricopa,Goodyear,Arizona
85396,Maricopa,Buckeye,Arizona
85501,Gila,Globe,Arizona
85530,Graham,Bylas,Arizona
85531,Graham,Central,Arizona
85533,Greenlee,Clifton,Arizona
85534,Greenlee,Duncan,Arizona
85535,Graham,Eden,Arizona
85536,Graham,Fort Thomas,Arizona
85539,Gila,Miami,Arizona
85540,Greenlee,Morenci,Arizona
85541,Gila,Payson,Arizona
85542,Graham,Peridot,Arizona
85543,Graham,Pima,Arizona
85544,Gila,Pine,Arizona
85545,Gila,Roosevelt,Arizona
85546,Graham,Safford,Arizona
85550,Gila,San Carlos,Arizona
85551,Graham,Solomon,Arizona
85552,Graham,Thatcher,Arizona
85553,Gila,Tonto Basin,Arizona
85554,Gila,Young,Arizona
85601,Pima,Arivaca,Arizona
85602,Cochise,Benson,Arizona
85603,Cochise,Bisbee,Arizona
85605,Cochise,Bowie,Arizona
85606,Cochise,Cochise,Arizona
85607,Cochise,Douglas,Arizona
85608,Cochise,Douglas,Arizona
85609,Cochise,Dragoon,Arizona
85610,Cochise,Elfrida,Arizona
85611,Santa Cruz,Elgin,Arizona
85613,Cochise,Fort Huachuca,Arizona
85614,Pima,Green Valley,Arizona
85615,Cochise,Hereford,Arizona
85616,Cochise,Huachuca City,Arizona
85617,Cochise,Mc Neal,Arizona
85618,Pinal,Mammoth,Arizona
85619,Pima,Mount Lemmon,Arizona
85620,Cochise,Naco,Arizona
85621,Santa Cruz,Nogales,Arizona
85622,Pima,Green Valley,Arizona
85623,Pinal,Oracle,Arizona
85624,Santa Cruz,Patagonia,Arizona
85625,Cochise,Pearce,Arizona
85626,Cochise,Pirtleville,Arizona
85627,Cochise,Pomerene,Arizona
85629,Pima,Sahuarita,Arizona
85630,Cochise,Saint David,Arizona
85631,Pinal,San Manuel,Arizona
85632,Cochise,San Simon,Arizona
85633,Pima,Sasabe,Arizona
85634,Pima,Sells,Arizona
85635,Cochise,Sierra Vista,Arizona
85637,Santa Cruz,Sonoita,Arizona
85638,Cochise,Tombstone,Arizona
85640,Santa Cruz,Tumacacori,Arizona
85641,Pima,Vail,Arizona
85643,Cochise,Willcox,Arizona
85645,Pima,Amado,Arizona
85646,Santa Cruz,Tubac,Arizona
85648,Santa Cruz,Rio Rico,Arizona
85650,Cochise,Sierra Vista,Arizona
85653,Pima,Marana,Arizona
85654,Pima,Rillito,Arizona
85658,Pima,Marana,Arizona
85701,Pima,Tucson,Arizona
85704,Pima,Tucson,Arizona
85705,Pima,Tucson,Arizona
85706,Pima,Tucson,Arizona
85707,Pima,Tucson,Arizona
85708,Pima,Tucson,Arizona
85710,Pima,Tucson,Arizona
85711,Pima,Tucson,Arizona
85712,Pima,Tucson,Arizona
85713,Pima,Tucson,Arizona
85714,Pima,Tucson,Arizona
85715,Pima,Tucson,Arizona
85716,Pima,Tucson,Arizona
85718,Pima,Tucson,Arizona
85719,Pima,Tucson,Arizona
85723,Pima,Tucson,Arizona
85724,Pima,Tucson,Arizona
85726,Pima,Tucson,Arizona
85730,Pima,Tucson,Arizona
85735,Pima,Tucson,Arizona
85736,Pima,Tucson,Arizona
85737,Pima,Tucson,Arizona
85739,Pinal,Tucson,Arizona
85741,Pima,Tucson,Arizona
85742,Pima,Tucson,Arizona
85743,Pima,Tucson,Arizona
85745,Pima,Tucson,Arizona
85746,Pima,Tucson,Arizona
85747,Pima,Tucson,Arizona
85748,Pima,Tucson,Arizona
85749,Pima,Tucson,Arizona
85750,Pima,Tucson,Arizona
85755,Pima,Tucson,Arizona
85756,Pima,Tucson,Arizona
85757,Pima,Tucson,Arizona
85901,Navajo,Show Low,Arizona
85911,Navajo,Cibecue,Arizona
85912,Navajo,White Mountain Lake,Arizona
85920,Apache,Alpine,Arizona
85922,Greenlee,Blue,Arizona
85923,Navajo,Clay Springs,Arizona
85924,Apache,Concho,Arizona
85925,Apache,Eagar,Arizona
85926,Navajo,Fort Apache,Arizona
85927,Apache,Greer,Arizona
85928,Navajo,Heber,Arizona
85929,Navajo,Lakeside,Arizona
85930,Navajo,Mcnary,Arizona
85931,Coconino,Forest Lakes,Arizona
85932,Apache,Nutrioso,Arizona
85933,Navajo,Overgaard,Arizona
85934,Navajo,Pinedale,Arizona
85935,Navajo,Pinetop,Arizona
85936,Apache,Saint Johns,Arizona
85937,Navajo,Snowflake,Arizona
85938,Apache,Springerville,Arizona
85939,Navajo,Taylor,Arizona
85940,Apache,Vernon,Arizona
85941,Navajo,Whiteriver,Arizona
85942,Navajo,Woodruff,Arizona
86001,Coconino,Flagstaff,Arizona
86003,Coconino,Flagstaff,Arizona
86004,Coconino,Flagstaff,Arizona
86011,Coconino,Flagstaff,Arizona
86015,Coconino,Bellemont,Arizona
86016,Coconino,Gray Mountain,Arizona
86017,Coconino,Munds Park,Arizona
86018,Coconino,Parks,Arizona
86020,Coconino,Cameron,Arizona
86021,Mohave,Colorado City,Arizona
86022,Coconino,Fredonia,Arizona
86023,Coconino,Grand Canyon,Arizona
86024,Coconino,Happy Jack,Arizona
86025,Navajo,Holbrook,Arizona
86028,Apache,Petrified Forest Natl Pk,Arizona
86029,Navajo,Sun Valley,Arizona
86030,Navajo,Hotevilla,Arizona
86031,Navajo,Indian Wells,Arizona
86032,Navajo,Joseph City,Arizona
86033,Navajo,Kayenta,Arizona
86034,Navajo,Keams Canyon,Arizona
86035,Coconino,Leupp,Arizona
86036,Coconino,Marble Canyon,Arizona
86038,Coconino,Mormon Lake,Arizona
86039,Navajo,Kykotsmovi Village,Arizona
86040,Coconino,Page,Arizona
86042,Navajo,Polacca,Arizona
86043,Navajo,Second Mesa,Arizona
86044,Coconino,Tonalea,Arizona
86045,Coconino,Tuba City,Arizona
86046,Coconino,Williams,Arizona
86047,Navajo,Winslow,Arizona
86052,Coconino,North Rim,Arizona
86053,Coconino,Kaibeto,Arizona
86054,Navajo,Shonto,Arizona
86301,Yavapai,Prescott,Arizona
86303,Yavapai,Prescott,Arizona
86305,Yavapai,Prescott,Arizona
86313,Yavapai,Prescott,Arizona
86314,Yavapai,Prescott Valley,Arizona
86315,Yavapai,Prescott Valley,Arizona
86320,Yavapai,Ash Fork,Arizona
86321,Yavapai,Bagdad,Arizona
86322,Yavapai,Camp Verde,Arizona
86323,Yavapai,Chino Valley,Arizona
86324,Yavapai,Clarkdale,Arizona
86325,Yavapai,Cornville,Arizona
86326,Yavapai,Cottonwood,Arizona
86327,Yavapai,Dewey,Arizona
86329,Yavapai,Humboldt,Arizona
86331,Yavapai,Jerome,Arizona
86332,Yavapai,Kirkland,Arizona
86333,Yavapai,Mayer,Arizona
86334,Yavapai,Paulden,Arizona
86335,Yavapai,Rimrock,Arizona
86336,Yavapai,Sedona,Arizona
86337,Yavapai,Seligman,Arizona
86338,Yavapai,Skull Valley,Arizona
86343,Yavapai,Crown King,Arizona
86351,Yavapai,Sedona,Arizona
86401,Mohave,Kingman,Arizona
86403,Mohave,Lake Havasu City,Arizona
86404,Mohave,Lake Havasu City,Arizona
86406,Mohave,Lake Havasu City,Arizona
86409,Mohave,Kingman,Arizona
86411,Mohave,Hackberry,Arizona
86413,Mohave,Golden Valley,Arizona
86426,Mohave,Fort Mohave,Arizona
86429,Mohave,Bullhead City,Arizona
86431,Mohave,Chloride,Arizona
86432,Mohave,Littlefield,Arizona
86433,Mohave,Oatman,Arizona
86434,Mohave,Peach Springs,Arizona
86435,Coconino,Supai,Arizona
86436,Mohave,Topock,Arizona
86437,Mohave,Valentine,Arizona
86438,Mohave,Yucca,Arizona
86440,Mohave,Mohave Valley,Arizona
86441,Mohave,Dolan Springs,Arizona
86442,Mohave,Bullhead City,Arizona
86443,Mohave,Temple Bar Marina,Arizona
86444,Mohave,Meadview,Arizona
86445,Mohave,Willow Beach,Arizona
86502,Apache,Chambers,Arizona
86503,Apache,Chinle,Arizona
86504,Apache,Fort Defiance,Arizona
86505,Apache,Ganado,Arizona
86506,Apache,Houck,Arizona
86507,Apache,Lukachukai,Arizona
86508,Apache,Lupton,Arizona
86510,Navajo,Pinon,Arizona
86511,Apache,Saint Michaels,Arizona
86512,Apache,Sanders,Arizona
86514,Apache,Teec Nos Pos,Arizona
86515,Apache,Window Rock,Arizona
86520,Apache,Blue Gap,Arizona
86535,Apache,Dennehotso,Arizona
86538,Apache,Many Farms,Arizona
86540,Apache,Nazlini,Arizona
86544,Apache,Red Valley,Arizona
86545,Apache,Rock Point,Arizona
86547,Apache,Round Rock,Arizona
86556,Apache,Tsaile,Arizona
71601,Jefferson,Pine Bluff,Arkansas
71602,Jefferson,White Hall,Arkansas
71603,Jefferson,Pine Bluff,Arkansas
71630,Desha,Arkansas City,Arkansas
71631,Bradley,Banks,Arkansas
71635,Ashley,Crossett,Arkansas
71638,Chicot,Dermott,Arkansas
71639,Desha,Dumas,Arkansas
71640,Chicot,Eudora,Arkansas
71642,Ashley,Fountain Hill,Arkansas
71643,Lincoln,Gould,Arkansas
71644,Lincoln,Grady,Arkansas
71646,Ashley,Hamburg,Arkansas
71647,Bradley,Hermitage,Arkansas
71651,Bradley,Jersey,Arkansas
71652,Cleveland,Kingsland,Arkansas
71653,Chicot,Lake Village,Arkansas
71654,Desha,Mc Gehee,Arkansas
71655,Drew,Monticello,Arkansas
71658,Ashley,Montrose,Arkansas
71659,Jefferson,Moscow,Arkansas
71660,Cleveland,New Edinburg,Arkansas
71661,Ashley,Parkdale,Arkansas
71662,Desha,Pickens,Arkansas
71663,Ashley,Portland,Arkansas
71665,Cleveland,Rison,Arkansas
71666,Desha,Rohwer,Arkansas
71667,Lincoln,Star City,Arkansas
71670,Desha,Tillar,Arkansas
71671,Bradley,Warren,Arkansas
71674,Desha,Watson,Arkansas
71675,Drew,Wilmar,Arkansas
71676,Ashley,Wilmot,Arkansas
71677,Drew,Winchester,Arkansas
71701,Ouachita,Camden,Arkansas
71711,Calhoun,Camden,Arkansas
71720,Ouachita,Bearden,Arkansas
71722,Nevada,Bluff City,Arkansas
71724,Union,Calion,Arkansas
71725,Dallas,Carthage,Arkansas
71726,Ouachita,Chidester,Arkansas
71730,Union,El Dorado,Arkansas
71740,Columbia,Emerson,Arkansas
71742,Dallas,Fordyce,Arkansas
71743,Clark,Gurdon,Arkansas
71744,Calhoun,Hampton,Arkansas
71745,Calhoun,Harrell,Arkansas
71747,Union,Huttig,Arkansas
71749,Union,Junction City,Arkansas
71751,Ouachita,Louann,Arkansas
71752,Columbia,Mc Neil,Arkansas
71753,Columbia,Magnolia,Arkansas
71758,Union,Mount Holly,Arkansas
71759,Union,Norphlet,Arkansas
71762,Union,Smackover,Arkansas
71763,Dallas,Sparkman,Arkansas
71764,Ouachita,Stephens,Arkansas
71765,Union,Strong,Arkansas
71766,Calhoun,Thornton,Arkansas
71770,Columbia,Waldo,Arkansas
71772,Clark,Whelen Springs,Arkansas
71801,Hempstead,Hope,Arkansas
71820,Little River,Alleene,Arkansas
71822,Little River,Ashdown,Arkansas
71823,Sevier,Ben Lomond,Arkansas
71825,Hempstead,Blevins,Arkansas
71826,Lafayette,Bradley,Arkansas
71827,Lafayette,Buckner,Arkansas
71832,Sevier,De Queen,Arkansas
71833,Howard,Dierks,Arkansas
71834,Miller,Doddridge,Arkansas
71835,Nevada,Emmet,Arkansas
71836,Little River,Foreman,Arkansas
71837,Miller,Fouke,Arkansas
71838,Hempstead,Fulton,Arkansas
71839,Miller,Garland City,Arkansas
71841,Sevier,Gillham,Arkansas
71842,Sevier,Horatio,Arkansas
71845,Lafayette,Lewisville,Arkansas
71846,Sevier,Lockesburg,Arkansas
71847,Hempstead,Mc Caskill,Arkansas
